file_id,fw-og,fw-i,fw-det,fw-den,fw-at,fw-jeg,fw-som,fw-en,fw-er,fw-til,fw-med,fw-de,fw-paa,fw-han,fw-af,fw-saa,fw-der,fw-for,fw-var,fw-du,fw-men,fw-ikke,fw-et,fw-mig,fw-sig,fw-om,fw-har,fw-hun,fw-da,fw-min,fw-ved,fw-fra,fw-nu,fw-vi,fw-hans,fw-sin,fw-hvor,fw-dig,fw-ham,fw-skal,fw-vil,fw-hvad,fw-din,fw-havde,fw-naar,fw-kan,fw-dog,fw-dem,fw-man,fw-over,fw-her,fw-alle,fw-kun,fw-os,fw-selv,fw-blev,fw-ud,fw-mit,fw-gud,fw-end,fw-op,fw-sagde,fw-ja,fw-ei,fw-kom,fw-mod,fw-alt,fw-o,fw-være,fw-kunde,fw-vor,fw-sit,fw-vel,fw-oc,fw-ingen,fw-jo,fw-eller,fw-vilde,fw-maa,fw-denne,fw-hand,fw-efter,fw-thi,fw-ind,fw-deres,fw-dit,fw-gik,fw-hendes,fw-hver,fw-under,fw-hende,fw-aldrig,fw-ned,fw-ej,fw-ey,fw-gamle,fw-have,fw-skulde,fw-lille,fw-hvis
staffeldt01val_workid91512,1,2,1,0,2,0,2,2,0,0,1,0,2,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
wintherchr02val_workid82255,84,30,19,18,7,26,17,21,9,15,23,31,17,32,11,27,9,3,14,10,13,3,1,15,11,5,6,8,11,10,9,5,7,3,8,11,5,3,3,2,5,3,4,4,1,6,5,2,1,2,6,1,3,3,1,5,6,4,1,2,6,1,0,5,8,4,3,3,0,0,0,5,2,0,2,4,2,3,1,0,0,0,0,2,2,2,6,2,4,2,3,0,3,0,0,1,0,2,1,1
richardt02_workid87651,8,5,2,2,10,1,3,2,1,4,9,1,1,0,0,3,0,1,0,8,0,0,1,0,0,0,1,0,1,0,1,1,0,4,1,1,1,3,0,1,0,0,4,0,1,0,1,0,0,0,1,0,1,7,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,1,0,0,1,0
grundtvig11val_workid120113,7,5,1,3,0,0,2,0,1,8,2,0,1,0,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
brorson02val_workid74199,11,21,5,12,24,3,22,3,4,14,2,20,3,1,6,1,8,9,2,0,2,2,3,2,11,4,2,0,1,3,8,6,1,0,1,0,2,1,7,2,8,1,1,4,1,2,2,1,5,0,3,2,5,0,4,0,0,1,4,2,0,0,0,0,0,0,0,1,2,0,2,0,2,0,0,0,0,0,1,1,1,1,0,2,7,0,0,0,1,0,0,2,0,0,5,0,4,1,0,1
kaalund01_workid79566,1,3,2,1,1,5,2,1,0,3,0,1,3,0,0,0,1,0,0,3,0,1,1,1,0,0,1,0,2,4,0,0,1,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,2
kaalund01_workid63517,19,15,6,12,4,2,2,5,8,4,5,3,6,0,2,2,2,3,0,1,2,0,2,0,4,3,4,0,0,0,3,1,0,0,0,2,1,0,0,0,0,0,0,0,1,4,2,0,8,1,0,0,1,2,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0
hertz10_lev_workid75574,24,15,6,2,1,11,7,10,7,14,7,4,1,0,4,0,6,3,0,0,3,3,3,6,3,0,2,0,4,4,3,6,2,0,1,0,2,0,0,1,0,0,0,0,8,0,1,4,0,0,0,0,0,0,0,1,1,4,0,3,3,0,0,1,1,0,5,0,0,0,0,0,1,0,2,0,0,0,2,1,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0
kingo01val_workid91907,2,1,1,0,1,0,1,0,0,0,1,1,0,0,2,1,1,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
oehl01val_workid64905,25,26,7,19,3,2,10,7,9,8,10,4,4,10,6,4,3,6,1,9,1,0,4,1,5,5,3,0,6,2,5,1,3,0,1,6,4,4,3,0,0,1,7,0,0,0,0,0,0,2,1,0,7,0,1,0,1,2,1,0,0,0,0,0,2,0,1,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,2,1,0,0,0,0
kingo04val_workid97660,34,7,3,0,7,11,5,6,1,3,3,10,3,0,0,3,0,3,1,0,0,0,0,5,0,2,0,0,1,11,0,1,2,0,4,0,3,2,7,1,1,2,4,0,1,0,3,1,0,0,0,2,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
aarestrup07val_workid56893,11,1,1,3,0,0,5,2,10,2,11,0,0,4,3,0,6,3,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,4,3,7,2,1,0,0,5,3,0,0,0,1,0,0,0,0,1,2,0,0,0,1,0,2,0,0,0,0,1,3,0,5,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
kingo02val_workid58139,114,52,19,7,52,4,26,22,12,22,33,25,23,0,17,22,24,17,12,34,6,2,11,1,17,12,1,3,22,5,9,14,6,2,12,14,15,15,12,11,6,7,33,0,5,0,10,2,0,2,14,2,7,4,8,14,9,2,13,3,6,0,0,0,1,5,1,1,0,5,2,8,6,1,3,1,1,6,1,4,29,1,2,5,0,17,4,0,12,1,0,1,2,0,20,1,0,3,0,2
aakjaer01val_workid83957,10,3,8,3,0,0,5,4,0,1,0,3,1,3,3,5,3,3,0,0,3,0,0,1,1,1,0,0,4,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bang06val_workid83664,98,48,49,40,37,8,55,45,59,35,16,43,9,0,32,10,30,22,12,0,20,24,22,1,25,6,17,56,9,2,6,9,2,2,1,6,15,0,0,1,9,6,0,4,6,10,4,18,15,13,0,9,19,9,15,4,2,0,0,5,1,1,0,0,4,3,8,0,4,4,0,9,5,0,5,0,6,6,2,13,0,3,8,4,8,0,2,30,4,7,14,5,0,0,0,0,1,0,3,0
aare01val_workid68613,3,3,2,9,0,1,5,2,0,1,1,2,0,0,0,2,0,0,0,0,1,0,0,2,0,6,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
drachmann01_workid68291,12,6,5,1,0,3,3,4,3,1,1,5,2,0,0,2,4,1,3,1,0,0,3,2,0,2,0,0,2,3,0,1,0,0,0,0,2,4,1,1,0,3,4,0,1,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0
kingo03val_workid60163,30,7,2,0,4,23,14,1,8,3,5,12,5,0,5,3,1,12,1,4,4,1,1,19,1,4,2,0,1,18,1,1,4,0,0,0,0,1,0,1,4,0,5,0,1,0,4,0,0,0,0,0,0,0,1,0,0,10,4,1,1,0,3,0,0,1,2,3,0,2,0,0,1,0,3,0,0,0,2,0,0,1,5,2,1,1,0,0,2,2,0,0,0,0,8,0,0,1,0,0
kingo02val_workid75683,24,8,1,4,4,0,5,0,0,8,5,2,3,0,0,0,2,1,0,5,2,0,0,0,1,5,1,0,1,0,2,1,0,0,7,2,0,2,1,0,1,1,4,0,0,0,3,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,2,0,0,0,0,0,0,2,0,2,0,2,2,0,0,1,0,1,0,0,0,0,0,4,1,0,0,0,0
aakjaer02val_workid61492,14,10,3,1,1,0,4,7,9,2,3,16,6,0,3,5,2,3,0,0,2,0,0,0,0,6,1,0,0,1,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kingo04val_workid76205,4,3,1,0,2,1,0,0,1,1,1,0,0,0,0,1,0,2,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,1,0,0,2,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
brorson01_workid136633,12,19,12,9,13,26,6,2,14,11,3,5,3,0,4,4,4,5,4,3,0,2,1,8,1,3,10,0,4,10,1,1,9,0,2,1,3,4,0,2,9,7,3,0,2,0,4,2,1,0,5,2,6,0,0,0,1,5,1,1,1,0,2,0,2,0,1,8,1,1,0,0,3,0,5,2,0,1,2,0,3,2,1,3,0,0,0,0,0,0,0,3,1,0,6,0,0,0,0,0
brorson02val_workid74951,9,13,16,5,19,0,5,10,14,11,7,0,1,1,2,3,5,9,3,4,0,3,2,0,0,4,1,0,1,0,1,1,1,0,3,1,0,1,5,6,6,3,0,0,0,1,3,1,10,0,3,1,3,1,1,0,0,0,2,2,2,0,0,0,0,2,4,0,0,1,1,0,1,0,1,2,2,0,5,2,2,3,0,0,0,0,0,0,2,1,0,2,2,0,3,0,2,1,0,1
plough01_workid64694,61,45,22,11,16,32,24,7,14,5,8,6,11,0,16,2,11,11,0,0,12,3,8,3,3,6,3,0,4,7,2,3,3,0,0,4,1,0,0,16,8,8,0,0,3,4,3,2,0,3,1,1,2,0,0,1,2,3,0,0,0,0,1,0,0,1,2,0,1,0,0,3,1,0,3,0,1,1,2,1,0,1,2,0,0,0,0,0,0,1,0,0,1,9,0,1,0,1,1,7
holb11val_workid68267,24,3,6,6,17,4,9,9,7,4,8,6,12,1,11,4,1,2,2,0,4,8,1,0,5,2,2,0,3,1,5,0,4,1,1,0,0,0,1,0,0,1,0,0,3,1,1,1,18,1,1,0,0,1,0,0,0,0,0,3,0,0,2,0,0,1,0,0,2,3,1,0,0,0,2,1,5,6,2,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,5
munp1_workid57404,1,1,3,0,7,8,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0,3,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
kingo09val_workid98584,58,30,6,0,14,17,14,6,15,17,14,10,10,0,1,5,6,9,0,8,3,0,1,11,7,6,2,3,6,27,4,4,5,0,26,4,22,4,9,8,3,1,9,0,4,0,10,1,0,0,2,4,0,0,0,0,4,6,8,0,3,0,1,0,1,2,1,11,2,3,1,3,2,0,8,0,1,1,4,3,21,0,6,0,0,4,0,2,2,1,1,0,0,0,7,0,0,0,0,0
skjold_03_workid56361,5,2,4,0,0,0,2,2,0,0,3,2,4,0,1,0,9,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
brorson02val_workid54385,9,8,4,4,8,0,9,3,19,2,8,5,1,0,0,3,4,1,0,0,1,1,0,1,2,1,0,0,1,2,1,0,5,0,0,4,4,1,2,3,1,0,0,0,1,0,1,0,1,1,5,2,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,1,0,0,0,0,0,1,1,4,2,2,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,2
stuckenberg02_workid64951,3,3,3,1,1,3,2,2,2,0,0,0,1,0,1,4,2,0,0,2,0,0,1,0,0,0,3,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aare01val_workid60972,8,3,0,1,0,0,1,2,0,1,1,1,0,0,1,4,0,2,8,0,1,0,3,0,0,0,1,0,0,0,0,0,1,4,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
hertz10_lev_workid73460,7,2,1,8,0,0,0,2,1,1,5,0,1,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
aare03val_workid66417,6,6,2,2,0,0,2,4,5,2,2,3,1,0,4,0,0,1,0,0,2,0,1,0,3,0,2,0,0,0,4,2,0,0,0,0,1,0,0,1,0,0,11,0,0,0,0,2,1,0,9,0,3,0,1,0,0,0,0,0,0,0,0,3,0,1,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
kingo04val_workid83108,5,4,0,0,3,1,3,0,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,2,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
kingo04val_workid55608,9,6,0,0,3,0,3,0,1,0,1,0,2,0,0,0,4,4,0,8,0,0,0,0,0,0,0,0,0,0,2,1,0,5,0,1,0,4,0,0,1,1,5,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,0,0,0,0,3,1,1,3,0,2,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0
grundtvig11val_workid109473,12,3,0,1,1,0,4,1,1,0,8,2,4,0,3,4,0,2,1,5,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,5,0,1,0,0,0,0,0,0,2,0,5,0,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
larsenthfiredigt_workid56706,19,2,0,1,2,8,1,0,0,4,0,0,0,0,0,3,1,2,2,0,0,0,0,0,0,1,0,0,0,5,0,2,0,5,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0
wintherchr01val_workid99825,4,1,0,1,0,0,4,1,0,1,0,0,0,0,0,2,1,0,8,0,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kaalund01_workid62617,10,3,1,4,2,14,2,6,5,2,3,0,3,0,3,2,2,4,0,0,0,2,1,3,4,0,0,3,0,2,2,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
nansen03ny_workid56126,98,66,61,29,57,31,28,47,31,32,46,29,31,102,20,33,36,20,39,32,25,33,13,5,45,23,5,15,11,2,16,13,10,8,16,6,5,4,20,8,8,7,2,17,9,8,5,2,10,11,6,5,4,2,9,10,9,1,2,3,12,1,7,0,8,3,7,0,10,13,0,7,1,0,3,6,8,5,3,2,0,5,0,10,3,1,10,3,2,0,4,3,6,1,0,6,3,2,0,5
grundtvig11val_workid99472,10,7,5,6,0,5,11,4,5,3,4,4,3,8,4,2,0,3,1,5,1,0,1,4,1,1,5,0,0,1,0,1,1,1,0,1,0,1,1,5,3,3,9,0,0,4,1,1,0,1,0,0,1,0,0,1,0,4,2,0,1,0,3,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3,0,0,0,3,0,0,0,0
boedtcher01_workid76801,6,2,1,5,0,0,5,3,1,1,3,0,0,0,2,0,0,2,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,4,0,0,1,3,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
sthen01val_workid71360,0,4,0,5,3,0,2,2,0,5,0,0,1,0,0,0,2,0,0,7,0,0,0,0,1,1,0,0,1,0,0,3,1,0,2,0,0,5,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,2,0,1,8,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0
bording01val_workid88194,0,3,4,6,6,0,9,4,6,7,5,3,1,0,4,7,0,1,0,7,1,0,0,0,0,2,0,0,1,0,1,0,3,0,3,2,1,12,0,6,1,0,2,0,3,0,0,0,0,0,4,1,0,3,0,0,1,0,1,1,0,0,0,0,2,3,0,1,1,0,2,2,1,14,0,0,0,0,2,0,6,0,1,0,0,2,0,0,0,0,0,1,0,0,3,0,0,0,0,0
grundtvig12val_workid55795,17,11,7,1,4,3,5,1,11,7,7,4,7,4,3,1,2,4,4,4,1,0,1,2,4,2,3,1,0,3,1,1,4,1,1,4,1,9,0,2,1,4,1,0,2,1,7,2,2,1,2,0,6,4,1,1,1,2,4,0,0,1,0,6,1,0,1,1,0,1,1,1,3,0,1,1,0,0,3,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0
moeller01val_workid63392,19,20,11,24,2,17,6,15,5,3,20,8,19,13,9,9,4,7,9,4,2,0,5,14,6,3,3,8,4,3,5,5,5,2,4,10,1,0,1,0,0,1,2,3,0,0,3,1,0,1,0,2,2,0,3,2,1,6,0,0,1,3,0,0,4,0,2,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,2,0,3,1,3,0,0,0,0,1,8,0,2,1,1,0,1
grundtvig12val_workid94218,3,5,0,2,0,0,0,0,2,2,1,0,1,1,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aare01val_workid63839,7,5,5,3,2,5,3,2,3,6,0,0,3,0,1,0,1,0,1,5,1,0,0,3,0,0,1,0,0,1,2,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
hertz10_lev_workid68989,30,19,21,11,13,22,5,15,7,5,7,3,6,22,6,14,7,9,11,12,5,5,8,9,8,5,5,0,9,4,3,5,1,1,6,4,0,5,5,2,3,2,2,3,4,3,3,3,5,1,0,4,2,0,0,3,2,1,0,0,0,2,2,4,2,1,0,0,0,2,2,0,0,0,0,3,0,0,0,2,0,1,1,2,2,0,4,0,2,0,0,2,1,0,0,0,0,2,1,1
blich07_workid92110,19,20,20,11,18,3,8,2,16,16,6,10,6,4,9,3,7,12,3,0,13,9,2,0,5,3,4,2,7,1,3,2,6,8,1,0,3,0,0,0,2,1,0,0,0,3,1,2,2,0,2,3,2,12,5,0,0,0,1,1,3,1,2,1,0,2,3,1,3,3,0,0,3,0,0,0,2,2,0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,0,0
boedtcher01_workid79376,1,0,1,5,2,0,4,0,3,1,1,1,2,1,0,0,2,1,1,0,2,0,1,0,1,2,2,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0,1,2,0,1,3,0,3,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
brorson02val_workid57969,34,15,10,13,25,5,18,2,18,3,4,5,5,0,2,5,7,9,3,0,4,3,2,4,6,1,10,7,6,2,6,3,4,10,3,4,3,0,6,2,13,3,0,1,6,0,2,1,1,1,3,4,0,10,3,1,0,1,18,1,0,0,2,0,1,1,1,0,0,0,13,1,3,0,7,0,0,1,3,0,20,1,1,1,3,0,0,2,0,0,1,0,0,0,3,0,1,1,0,0
aakjaer02val_workid59822,6,5,3,3,0,6,1,3,3,1,0,1,3,0,2,1,0,0,0,2,0,0,1,0,0,1,0,0,0,2,2,0,1,0,0,1,3,1,0,0,0,0,3,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
claussen06val_workid64391,15,4,0,2,3,8,7,2,1,2,5,1,1,0,5,3,2,1,3,0,1,0,1,4,1,0,2,12,3,4,2,1,1,2,0,3,4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0
kingo04val_workid96300,25,10,3,0,8,5,5,7,15,8,3,12,6,0,0,3,3,9,0,3,1,0,1,10,1,4,1,0,7,2,0,0,2,0,2,1,3,2,3,8,6,0,3,0,1,0,2,1,0,0,0,3,2,0,0,0,0,0,3,2,0,0,1,0,1,1,1,1,2,0,0,0,0,0,1,0,0,1,4,0,11,0,0,1,2,3,0,0,2,2,0,0,0,0,4,1,0,0,0,0
boedtcher01_workid88399,6,3,0,0,0,0,4,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,1,1,2,0,0,0,1,0,3,0,0,3,2,2,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
grundtvig11val_workid102693,15,14,4,5,2,0,8,7,2,4,6,4,5,2,3,1,1,3,0,0,0,0,1,1,5,3,0,0,5,0,0,1,1,2,1,3,1,0,2,3,1,1,0,0,0,1,1,0,3,0,0,1,2,1,2,4,0,0,2,3,1,0,3,3,0,1,1,0,0,0,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,1,0,0,1,0,0,0,0,0,0,0
baggesen02val_workid77626,8,5,4,6,4,16,13,3,1,8,3,1,2,4,4,1,0,11,1,5,1,1,3,6,1,1,0,0,2,13,1,4,2,0,2,2,0,10,2,1,5,3,1,1,2,1,0,7,0,0,0,0,1,0,6,2,0,2,0,1,0,0,2,3,0,1,0,0,0,0,0,0,0,0,1,1,0,1,3,2,0,0,0,0,0,1,0,1,2,0,0,1,0,0,0,0,1,4,0,3
grundtvig11val_workid159039,6,4,2,4,1,0,4,0,1,1,5,0,1,0,0,2,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,7,1,0,0,0,3,0,0,0,0,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
munp1_workid80722,2,0,9,0,1,1,3,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,1,0,2,0,3,0,0,2,0,0,0,0,3,1,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
larsenthfiredigt_workid64979,2,2,0,1,1,0,2,1,0,2,1,0,1,0,1,1,1,1,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
staffeldt01val_workid87312,5,2,0,2,0,3,1,1,0,2,1,1,3,0,2,0,0,0,0,4,1,0,0,3,1,1,0,0,3,2,3,0,0,0,1,0,1,1,0,0,0,2,1,0,2,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,3,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0
bording01val_workid135692,0,0,0,0,1,6,0,0,3,2,0,0,1,0,2,2,0,2,0,4,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
