file_id	author	title	volume	birth	death	genre	types	tokens	ratio	entropy
kingo04val_workid92525	 Thomas Kingo	Vi takke dig aff hiertens grund	Samlede Skrifter 4	1634	1703	monographs	258	490	0.52653	7.14856
drachmann01_workid80766	 Holger Drachmann	Snedkersvendens viser	SAMLEDE POETISKE SKRIFTER FØRSTE BIND	1846	1908	poems	451	1211	0.37242	7.53101
claussen03val_workid59360	 Sophus Claussen	For god!	Lyrik I	1865	1931	poems	142	218	0.65138	6.76645
claussen01_workid53748	 Sophus Claussen	Antonius i paris (danske klassikere)	Antonius i Paris Valfart	1865	1931	poems	8260	45702	0.18074	9.41426
staffeldt01val_workid68935	 Schack von Staffeldt	Gienkomst	Samlede digte	1769	1826	poems	175	304	0.57566	6.76077
kingo06a_workid140026744386400	 Thomas Kingo		Samlede Skrifter 6A	1634	1703	monographs	0	0	0.00000	0.00000
claussen08val_workid60780	 Sophus Claussen	Sjælland og digteren	Lyrik VI	1865	1931	poems	94	150	0.62667	6.04308
hertz10_lev_workid66086	 Henrik Hertz	Ægirs gjæstebud	Blandede Digte	1798	1870	poems	277	506	0.54743	7.35166
brorson02val_workid131515	 Hans Adolph Brorson	Saa kom, forønskte dødens stund	Samlede skrifter	1694	1764	monographs	479	1302	0.36790	7.23546
staffeldt01val_workid66132	 Schack von Staffeldt	Udødelighed. en sonnet	Samlede digte	1769	1826	poems	74	95	0.77895	6.03926
blich06_workid83768	 Steen Steensen Blicher	Stæren	Udvalgte Værker	1782	1848	monographs	105	158	0.66456	6.30366
grundtvig12val_workid94981	 N.F.S. Grundtvig	Luk øine op, al christenhed	SAMLET UDGAVE	1783	1872	poems	423	1010	0.41881	7.53605
aarestrup07val_workid68105	 Emil Aarestrup	Erkjendelse (dk)	Udvalgte digte	1800	1856	poems	44	64	0.68750	5.18725
aakjaer02val_workid92478	 Jeppe Aakjær	Jeg fulgte dybt i skoven ind. (goethe.)	SAMLEDE VÆRKER II	1866	1930	poems	44	69	0.63768	5.09969
brorson03grval_workid77484	 Hans Adolph Brorson	Sulamith lilde!	Samlede skrifter	1694	1764	drama	55	89	0.61798	5.19353
aakjaer01val_workid66621	 Jeppe Aakjær	Herkules	SAMLEDE VÆRKER I	1866	1930	poems	86	125	0.68800	6.13838
plough01_workid74816	 Carl Ploug	Den danske bonde	SAMLEDE DIGTE	1813	1894	poems	128	192	0.66667	6.58296
claussen04val_workid58515	 Sophus Claussen	Novelle	Lyrik II	1865	1931	poems	115	228	0.50439	6.21798
aare03val_workid73649	 Emil Aarestrup	Blikket	Aarestrup vol 3	1800	1856	poems	31	40	0.77500	4.71531
nansen03ny_workid66759	 Peter Nansen	Fra lazarettet	SAMLEDE SKRIFTER III	1861	1918	drama	497	1298	0.38290	7.57884
grundtvig11val_workid156065	 N.F.S. Grundtvig	Kom, hellig-aand, med skaber-magt	SAMLET UDGAVE	1783	1872	poems	43	60	0.71667	5.09431
bagger01val_workid79733	 Carl Bagger	Mignon i graven	UDVALGTE SKRIFTER	1807	1846	poems	144	240	0.60000	6.52391
grundtvig11val_workid117621	 N.F.S. Grundtvig	Det kimer nu til jule-fest	SAMLET UDGAVE	1783	1872	poems	268	563	0.47602	7.08945
plough01_workid71460	 Carl Ploug	Til lundenserne. (1850)	SAMLEDE DIGTE	1813	1894	poems	172	265	0.64906	6.88387
richardt01_workid61714	 Christian Richardt	Digteren og hassan. persisk fabel	SAMLEDE DIGTE AF CHR. RICHARDT. FØRSTE DEEL	1831	1892	poems	138	232	0.59483	6.58824
kingo04val_workid117974	 Thomas Kingo	O fader udi himmelen	Samlede Skrifter 4	1634	1703	monographs	79	139	0.56835	5.69242
grundtvig11val_workid94709	 N.F.S. Grundtvig	Klynke og klage	SAMLET UDGAVE	1783	1872	poems	65	91	0.71429	5.71286
aare02val_workid60707	 Emil Aarestrup	Molbech.	Samlede Skrifter II	1800	1856	poems	22	24	0.91667	4.41830
munp2_workid63373	 Gustaf Munch-Petersen	The weapon	samlede skrifter II	1912	1938	poems	47	97	0.48454	5.03567
aakjaer01val_workid56996	 Jeppe Aakjær	Ung	SAMLEDE VÆRKER I	1866	1930	poems	98	156	0.62821	6.16270
aakjaer02val_workid92690	 Jeppe Aakjær	Hold dog op! (h. heine.)	SAMLEDE VÆRKER II	1866	1930	poems	72	101	0.71287	5.92317
wied01val_workid76192	 Gustav Wied	Hva' satan skal vi med stæren?	Romaner Noveller Skuespil 1	1858	1914	short fiction	919	2622	0.35050	8.22907
brorson03grval_workid74934	 Hans Adolph Brorson	Langt oven for den taage-skye	Samlede skrifter	1694	1764	drama	285	560	0.50893	7.09992
boedtcher01_workid57105	 Ludvig Bødtcher	Hr. blok	SAMLEDE DIGTE	1793	1874	poems	123	193	0.63731	6.48982
richardt01_workid78494	 Christian Richardt	Nattens røster.	SAMLEDE DIGTE AF CHR. RICHARDT. FØRSTE DEEL	1831	1892	poems	112	158	0.70886	6.37128
sthen01val_workid59231	 Hans Christensen Sthen	Paa kongens fødsels-dag 1772 (dk)	Skrifter I En liden Vandrebog	1544	1610	monographs	217	437	0.49657	6.87978
sthen01val_workid70642	 Hans Christensen Sthen	Den ciii. psalme, benedic anima mea domino	Skrifter I En liden Vandrebog	1544	1610	monographs	167	307	0.54397	6.62802
wied05val_workid100412	 Gustav Wied	Centrum	ROMANER NOVELLER SKUESPIL	1858	1914	short fiction	2312	11959	0.19333	8.10262
larsenthfiredigt_workid63998	 Thøger Larsen	Jorden	Fire digtsamlinger 1904-1912	1875	1928	poems	288	547	0.52651	7.15081
stub01val_workid73504	 Ambrosius Stub	Gamle minder.	Digte	1705	1758	poems	109	184	0.59239	6.04485
stuckenberg02_workid91883	 Viggo Stuckenberg	Islemark	SAMLEDE VÆRKER	1863	1905	poems	162	266	0.60902	6.72449
kingo03val_workid61084	 Thomas Kingo	Dend klare sool gaar ned, det qvelder meer og meer	Samlede Skrifter 3	1634	1703	monographs	314	635	0.49449	7.26291
brorson02val_workid127790	 Hans Adolph Brorson	Den ædle glædens skat	Samlede skrifter	1694	1764	monographs	428	1086	0.39411	7.36154
michs_01_workid60560	 Sophus Michaëlis	Dagning	DIGTE	1865	1932	poems	72	99	0.72727	5.90687
stub02val_workid65136	 Ambrosius Stub	Ach hører himlens ord	Digte	1705	1758	poems	196	350	0.56000	6.86587
kingo09val_workid80614	 Thomas Kingo	Fald ned, fald paa dit ansigt ned (dk)	Digtning i udvalg	1634	1703	poems	472	958	0.49269	7.70788
munp2_workid69866	 Gustaf Munch-Petersen	Vise	samlede skrifter II	1912	1938	poems	42	66	0.63636	5.13721
munp2_workid69989	 Gustaf Munch-Petersen	Brødre	samlede skrifter II	1912	1938	poems	64	94	0.68085	5.61694
stuckenberg02_workid102100	 Viggo Stuckenberg	Som guld er puurt och løfven sterk	SAMLEDE VÆRKER	1863	1905	poems	92	163	0.56442	6.06733
kingo04val_workid71477	 Thomas Kingo	Vi vaare under lovens stand	Samlede Skrifter 4	1634	1703	monographs	155	266	0.58271	6.66487
grundtvig11val_workid137457	 N.F.S. Grundtvig	O held os, at vi kiende dig	SAMLET UDGAVE	1783	1872	poems	64	101	0.63366	5.61328
stuckenberg02_workid65693	 Viggo Stuckenberg	Mørke	SAMLEDE VÆRKER	1863	1905	poems	46	62	0.74194	5.23598
kaalund01_workid55747	 H. V. Kaalund	Hilsen til thorvaldsen.	SAMLEDE DIGTE	1818	1885	poems	254	487	0.52156	7.13464
richardt02_workid92130	 Christian Richardt	Uglen og smaafuglene.	SAMLEDE DIGTE. ANDEN DEEL.	1831	1892	poems	176	330	0.53333	6.74327
hertz09_lev_workid76765	 Henrik Hertz	Nordboerne samle sig til strid	Digte fra forskjellige Perioder	1798	1870	poems	206	374	0.55080	6.91279
bergsoev02_workid54111	 Vilhelm Bergsøe	Fra piazza del popolo · ii	"Fra Piazza del Popolo · II<lb xml:id=""idm139642592174704""/>Novelle-Cyclus"	1835	1911	short fiction	10267	78233	0.13124	9.38688
hertz10_lev_workid61023	 Henrik Hertz	En søvnløs nat	Blandede Digte	1798	1870	poems	161	295	0.54576	6.60634
palladius01val_workid75067	 Peter Palladius	Kirkeordinansen paa dansk 1539	Danske Skrifter	1503	1560	monographs	4249	22748	0.18679	9.37410
aakjaer01val_workid86794	 Jeppe Aakjær	Jakob og hans sønner	SAMLEDE VÆRKER I	1866	1930	poems	1140	2593	0.43965	8.67145
richardt02_workid100829	 Christian Richardt	Skovens saga.	SAMLEDE DIGTE. ANDEN DEEL.	1831	1892	poems	326	612	0.53268	7.37639
wied02val_workid69198	 Gustav Wied	Et besøg	Romaner Noveller Skuespil 2	1858	1914	short fiction	494	1577	0.31325	7.38214
hcaeventyr04val_workid96882	 Hans Christian Andersen	Moster	Eventyr IV	1805	1875	monographs	809	2403	0.33666	8.06811
kingo01val_workid94378	 Thomas Kingo	Som foraars-solen morgenrød	Samlede Skrifter 1	1634	1703	poems	41	47	0.87234	5.28321
wintherchr01val_workid68329	 Christian Winther	Dandsen i skoven	Poetiske Skrifter 1	1796	1876	poems	415	849	0.48881	7.61603
rode_02_workid60997	 Helge Rode	I anledning af den sal. mad. jakobsens dødsfald i rondsted den 1 may 1775 (dk)	DIGTE	1870	1937	poems	58	92	0.63043	5.59684
michs_01_workid58410	 Sophus Michaëlis	Forklaringen	DIGTE	1865	1932	poems	85	137	0.62044	5.98878
jacobjp08val_workid74851	 J.P. Jacobsen	Fugleredernes filosofi (dk)	Lyrik og prosa	1847	1885	poems	1395	5243	0.26607	8.38158
stuckenberg02_workid85346	 Viggo Stuckenberg	Aprilgrøde	SAMLEDE VÆRKER	1863	1905	poems	56	84	0.66667	5.35322
richardt03_workid69727	 Christian Richardt	Johan herman wessel.	SAMLEDE DIGTE. TREDJE DEEL.	1831	1892	poems	283	509	0.55599	7.31540
grundtvig11val_workid100002	 N.F.S. Grundtvig	I herrens huus det toner	SAMLET UDGAVE	1783	1872	poems	187	362	0.51657	6.66734
baggesen01val_workid101345	 Jens Baggesen	Theateradministratoriade	Eventyr og Fortællinger	1764	1826	short fiction	1242	3403	0.36497	8.38333
kaalund01_workid95892	 H. V. Kaalund	Hilsen til de lykkelige paa skovgaard.	SAMLEDE DIGTE	1818	1885	poems	192	323	0.59443	7.03669
stuckenberg02_workid102446	 Viggo Stuckenberg	Oktober (ii)	SAMLEDE VÆRKER	1863	1905	poems	111	169	0.65680	6.36023
kingo04val_workid70518	 Thomas Kingo	O jesu christ som manddom tog	Samlede Skrifter 4	1634	1703	monographs	158	314	0.50318	6.54237
wesselhhl_workid79658	 Johan Herman Wessel	En julesang (1824)	Samlede Digte	1742	1785	poems	107	169	0.63314	6.23476
aakjaer06val_workid91320	 Jeppe Aakjær	To om een.	SAMLEDE VÆRKER	1866	1930	monographs	1322	4224	0.31297	8.42207
grundtvig04val_workid76928	 N.F.S. Grundtvig	Min moder	UDVALGTE SKRIFTER	1783	1872	drama	551	1281	0.43013	7.70691
aarestrup07val_workid78506	 Emil Aarestrup	Digternes prydelse (dk)	Udvalgte digte	1800	1856	poems	366	806	0.45409	6.92745
schandorph01val_workid74282	 Sophus Schandorph	Aftenpassiar	FORTÆLLINGER FØRSTE BIND	1836	1901	monographs	1816	7902	0.22982	8.34216
claussen09val_workid71064	 Sophus Claussen	En prolog til 'frøken julie'	Lyrik VII	1865	1931	poems	143	260	0.55000	6.63010
staffeldt01val_workid91880	 Schack von Staffeldt	Viii. hyrdetimen. 1	Samlede digte	1769	1826	poems	73	94	0.77660	5.92806
kingo04val_workid85213	 Thomas Kingo	See! see nu bliver herren kiendt	Samlede Skrifter 4	1634	1703	monographs	140	202	0.69307	6.69615
gyllem14val_workid58123	 Thomasine Gyllembourg	To tidsaldre	Drøm og Virkelighed To Tidsaldre	1773	1856	monographs	7976	71861	0.11099	9.20517
kaalund01_workid55272	 H. V. Kaalund	Et foraar	SAMLEDE DIGTE	1818	1885	poems	6466	29141	0.22189	9.49627
bording01val_workid128200	 Anders Bording	Ej nogen med fuld vigtig' ord	Digte	1619	1677	poems	248	422	0.58768	7.30133
hertz11_lev_workid54950	 Henrik Hertz	Retouren fra paradis	Digte fra forskellige Perioder	1798	1870	poems	894	2174	0.41122	8.22233
brorson02val_workid115425	 Hans Adolph Brorson	Ach! seer dog, hvilken kierlighed	Samlede skrifter	1694	1764	monographs	424	1184	0.35811	7.16305
richardt01_workid91395	 Christian Richardt	Kong frederik den syvende.	SAMLEDE DIGTE AF CHR. RICHARDT. FØRSTE DEEL	1831	1892	poems	177	325	0.54462	6.82706
claussen06val_workid55691	 Sophus Claussen	Landskab	Lyrik IV	1865	1931	poems	323	713	0.45302	7.26840
wesselhhl_workid71647	 Johan Herman Wessel	Paa munkebjærg	Samlede Digte	1742	1785	poems	264	508	0.51969	7.24461
kingo01val_workid70457	 Thomas Kingo	Nytaarsdigt til en moder (dk)	Samlede Skrifter 1	1634	1703	poems	1208	2552	0.47335	9.05879
kingo04val_workid118522	 Thomas Kingo	Saa har ald verden da dend trøst	Samlede Skrifter 4	1634	1703	monographs	180	298	0.60403	6.83116
michs_01_workid56244	 Sophus Michaëlis	Siesta	DIGTE	1865	1932	poems	148	233	0.63519	6.63891
bang06val_workid74956	 Herman Bang	Den gyldne stad	Værker i Mindeudgave 6	1857	1912	monographs	1718	5272	0.32587	8.70062
grundtvig11val_workid155256	 N.F.S. Grundtvig	Tusinde hvirvler paa tromme vi slaae	SAMLET UDGAVE	1783	1872	poems	95	140	0.67857	6.25298
grundtvig11val_workid149747	 N.F.S. Grundtvig	Hvilende paa mig er guds aand	SAMLET UDGAVE	1783	1872	poems	161	284	0.56690	6.65675
munp1_workid71603	 Gustaf Munch-Petersen	Maageskrig	samlede skrifter I	1912	1938	poems	49	80	0.61250	5.19658
bagger01val_workid81139	 Carl Bagger	Prolog	UDVALGTE SKRIFTER	1807	1846	poems	251	457	0.54923	7.21600
holb06val_workid93781	 Ludvig Holberg	De usynlige	Værker i tolv bind	1684	1754	drama	2546	14594	0.17446	8.40967
larsenthfiredigt_workid63580	 Thøger Larsen	Skumring	Fire digtsamlinger 1904-1912	1875	1928	poems	140	196	0.71429	6.68753
holb11val_workid67022	 Ludvig Holberg	Epistola 358	"Værker i tolv bind, XI<lb xml:id=""idm140209967157744""/> EPISTLER"	1684	1754	poems	570	1588	0.35894	7.77067
grundtvig11val_workid151105	 N.F.S. Grundtvig	Kvinden saae, din frugt var skiøn	SAMLET UDGAVE	1783	1872	poems	130	245	0.53061	6.43101
heibergpa01val_workid125997	 Peter Andreas Heiberg	Vise den 29. august 1794	Udvalgte Skrifter	1758	1841	poems	145	254	0.57087	6.57145
blich06_workid67721	 Steen Steensen Blicher	Særdeles jagtiver	Udvalgte Værker	1782	1848	monographs	183	299	0.61204	7.00751
claussen09val_workid69639	 Sophus Claussen	Fardag i pepitas hjerte	Lyrik VII	1865	1931	poems	65	117	0.55556	5.47940
munp1_workid74569	 Gustaf Munch-Petersen	Min søster er bekymret	samlede skrifter I	1912	1938	poems	88	141	0.62411	5.99917
knudsenj02val_workid54106	 Jakob Knudsen	Sind (danske klassikere)	Sind	1858	1917	monographs	11288	97820	0.11540	9.26638
kingo04val_workid118788	 Thomas Kingo	Følg, jesu, med, jeg er din vandringsmand	Samlede Skrifter 4	1634	1703	monographs	93	147	0.63265	6.08390
richardt02_workid99115	 Christian Richardt	Ved n. f. s. grundtvigs hundredaarsfest i udby.	SAMLEDE DIGTE. ANDEN DEEL.	1831	1892	poems	165	255	0.64706	6.82660
aare03val_workid74183	 Emil Aarestrup	Ved stranden	Aarestrup vol 3	1800	1856	poems	44	63	0.69841	5.21737
aakjaer02val_workid91221	 Jeppe Aakjær	Nyaars-gry. (william morris.)	SAMLEDE VÆRKER II	1866	1930	poems	365	726	0.50275	7.50275
kaalund01_workid96479	 H. V. Kaalund	Nu slukkes tidens store lys.	SAMLEDE DIGTE	1818	1885	poems	55	84	0.65476	5.48275
moeller02val_workid55595	 Poul Martin Møller	Optegnelser paa kinarejsen	SKRIFTER I UDVALG	1794	1838	monographs	2719	9179	0.29622	9.06530
moeller01val_workid67162	 Poul Martin Møller	Kunstneren mellem oprørerne	SKRIFTER I UDVALG	1794	1838	monographs	734	1386	0.52958	8.42410
richardt01_workid56874	 Christian Richardt	Fest-kantate.	SAMLEDE DIGTE AF CHR. RICHARDT. FØRSTE DEEL	1831	1892	poems	254	478	0.53138	7.08746
kingo09val_workid77038	 Thomas Kingo	Kom, siæl, og lad os græde (dk)	Digtning i udvalg	1634	1703	poems	440	913	0.48193	7.58842
kingo04val_workid80661	 Thomas Kingo	Paa bierget har nu jesus endt	Samlede Skrifter 4	1634	1703	monographs	201	398	0.50503	6.75895
jacobjp07val_workid54105	 J.P. Jacobsen	Fra gaden	Fru Marie Grubbe	1847	1885	monographs	17688	111872	0.15811	9.81944
jacob05val_workid57026	 J.P. Jacobsen	Bøgeskoven	Samlede Værker V	1847	1885	monographs	0	0	0.00000	0.00000
aarestrup07val_workid81439	 Emil Aarestrup	Yndig er ourebygaard i sommerens blussende skjønhed ... (dk)	Udvalgte digte	1800	1856	poems	257	439	0.58542	7.27828
grundtvig11val_workid145052	 N.F.S. Grundtvig	Daniel i løver-kulen	SAMLET UDGAVE	1783	1872	poems	110	174	0.63218	6.28925
ewald05val_workid74304	 Johannes Ewald	Aftenen: et fragment (1778)	Samlede skrifter	1743	1781	poems	68	96	0.70833	5.81372
richardt02_workid62949	 Christian Richardt	Peters befrielse.	SAMLEDE DIGTE. ANDEN DEEL.	1831	1892	poems	337	665	0.50677	7.48455
stub02val_workid57135	 Ambrosius Stub	Jeg staar paa mine fødder	Digte	1705	1758	poems	95	153	0.62092	6.02511
hjort_01_workid54086	 Knud Hjortø	Syner (danske klassikere)	Syner	1869	1931	monographs	9666	59911	0.16134	9.28894
richardt02_workid74201	 Christian Richardt	Drot og folk.	SAMLEDE DIGTE. ANDEN DEEL.	1831	1892	poems	57	87	0.65517	5.52485
knudsenj01val_workid69676	 Jakob Knudsen	Afklaring (danske klassikere)	Gjæring · Afklaring	1858	1917	monographs	9360	88163	0.10617	9.04832
grundtvig08val_workid85415	 N.F.S. Grundtvig	Den christne kirke og den tydske theologi	UDVALGTE SKRIFTER	1783	1872	monographs	1134	3841	0.29524	8.29670
aare04val_workid70082	 Emil Aarestrup	Ei de snoe sig om det stive	Samlede Skrifter IV	1800	1856	poems	33	64	0.51562	4.51507
munp1_workid66329	 Gustaf Munch-Petersen	Frokost	samlede skrifter I	1912	1938	poems	297	844	0.35190	6.80474
brorson03grval_workid63552	 Hans Adolph Brorson	Humlebo.	Samlede skrifter	1694	1764	drama	133	278	0.47842	5.92024
aakjaer02val_workid75991	 Jeppe Aakjær	Jens hans hywlbor.	SAMLEDE VÆRKER II	1866	1930	poems	189	484	0.39050	6.39340
kingo04val_workid119531	 Thomas Kingo	Hil, jesu, dig, estu du her midt i blant!	Samlede Skrifter 4	1634	1703	monographs	117	166	0.70482	6.46025
kingo04val_workid87138	 Thomas Kingo	Min siæl nu love herren	Samlede Skrifter 4	1634	1703	monographs	169	299	0.56522	6.80930
grundtvig03val_workid105147	 N.F.S. Grundtvig	Danne-virke ii	UDVALGTE SKRIFTER	1783	1872	monographs	4985	26305	0.18951	9.03644
munp2_workid61508	 Gustaf Munch-Petersen	The ring	samlede skrifter II	1912	1938	poems	52	94	0.55319	5.13031
kingo02val_workid77026	 Thomas Kingo	Lyk-ynske, der griffenfeld blev rigets cantzeler [1674?]	Samlede Skrifter 2	1634	1703	poems	246	484	0.50826	7.10162
stub02val_workid64552	 Ambrosius Stub	Er han borte al min eje?	Digte	1705	1758	poems	149	247	0.60324	6.51260
holb11val_workid66869	 Ludvig Holberg	Epistola 354	"Værker i tolv bind, XI<lb xml:id=""idm140209967157744""/> EPISTLER"	1684	1754	poems	208	451	0.46120	6.79329
kingo03val_workid56691	 Thomas Kingo	Djævlerier [undertitel]	Samlede Skrifter 3	1634	1703	monographs	381	800	0.47625	7.53535
plough01_workid70261	 Carl Ploug	Norden [2]	SAMLEDE DIGTE	1813	1894	poems	487	913	0.53341	7.87107
claussen05val_workid62674	 Sophus Claussen	Afrodites dampe	Lyrik III	1865	1931	poems	638	1446	0.44122	7.98274
grundtvig11val_workid74573	 N.F.S. Grundtvig	Der var en kæmpe, stor og stærk	SAMLET UDGAVE	1783	1872	poems	245	513	0.47758	7.02003
michs_05_workid59627	 Sophus Michaëlis	La france	LIVETS FEST	1865	1932	poems	77	109	0.70642	5.83963
michs_03_workid61249	 Sophus Michaëlis	Barnet	SOLBLOMSTER	1865	1932	monographs	121	194	0.62371	6.41456
richardt03_workid79056	 Christian Richardt	Prolog til festballet	SAMLEDE DIGTE. TREDJE DEEL.	1831	1892	poems	239	440	0.54318	7.13513
paludanm01_workid91167	 Frederik Paludan-Müller	Lucifers fald (1834)	POETISKE SKRIFTER I UDVALG I. BIND	1809	1876	poems	562	1202	0.46755	7.94623
michs_03_workid62156	 Sophus Michaëlis	Aftenvandring	SOLBLOMSTER	1865	1932	monographs	627	1869	0.33547	7.64821
larsenthfiredigt_workid59166	 Thøger Larsen	Maj	Fire digtsamlinger 1904-1912	1875	1928	poems	200	291	0.68729	7.15344
kaalund01_workid76779	 H. V. Kaalund	Væderen og grisen.	SAMLEDE DIGTE	1818	1885	poems	73	110	0.66364	5.83209
wesselhhl_workid84163	 Johan Herman Wessel	Mærk derpaa!	Samlede Digte	1742	1785	poems	23	27	0.85185	4.38452
boedtcher01_workid75783	 Ludvig Bødtcher	Eros	SAMLEDE DIGTE	1793	1874	poems	129	186	0.69355	6.48007
claussen04val_workid59247	 Sophus Claussen	Flammelille	Lyrik II	1865	1931	poems	127	287	0.44251	6.36181
michs_05_workid61292	 Sophus Michaëlis	Antike billeder	LIVETS FEST	1865	1932	poems	402	717	0.56067	7.79623
bording01val_workid102518	 Anders Bording	Hie ligt her schultus, der hies kordt	Digte	1619	1677	poems	28	31	0.90323	4.73630
staffeldt01val_workid94140	 Schack von Staffeldt	Gjensyn (1838)	Samlede digte	1769	1826	poems	140	237	0.59072	6.62473
aarestrup07val_workid70347	 Emil Aarestrup	Tilstaaelse (dk)	Udvalgte digte	1800	1856	poems	96	154	0.62338	6.11193
claussen09val_workid68833	 Sophus Claussen	Straaletimer	Lyrik VII	1865	1931	poems	56	69	0.81159	5.62143
aakjaer01val_workid71828	 Jeppe Aakjær	Den revolutionære student	SAMLEDE VÆRKER I	1866	1930	poems	264	457	0.57768	7.36856
kaalund01_workid59788	 H. V. Kaalund	Den sande fryd.	SAMLEDE DIGTE	1818	1885	poems	180	349	0.51576	6.80062
munp1_workid68752	 Gustaf Munch-Petersen	Kong fredrik gav sit vise bud	samlede skrifter I	1912	1938	poems	35	56	0.62500	4.81138
aakjaer06val_workid67117	 Jeppe Aakjær	Eros og bierne	SAMLEDE VÆRKER	1866	1930	monographs	1592	5142	0.30961	8.58327
claussen04val_workid58058	 Sophus Claussen	Foraarspløjn1ng	Lyrik II	1865	1931	poems	129	189	0.68254	6.49786
grundtvig05val_workid83573	 N.F.S. Grundtvig	Af krønike-riim	UDVALGTE SKRIFTER	1783	1872	drama	3161	12066	0.26198	8.91223
rode_13_workid59413	 Helge Rode	Kirkeklokken	DEN VILDE ROSE	1870	1937	monographs	53	104	0.50962	5.25550
