Fil;Mediatyp;Författare;Verk;Utgiven;Införd;Sidor;file_id
lb1352265.xml;etext;Karin Boye;Uppgörelser;1934;2012-01-19;sidor;lb1352265_246.txt
lb31108.xml;etext;Ola Hansson;Dikter;1884;2011-03-23;sidor;lb31108_1379.txt
lb9471777.xml;faksimil;Vilhelm Ekelund, Jonas Ellerström;Samlade dikter I;2004;2014-08-22;sidor;lb9471777_1754.txt
lb12103.xml;etext;Selma Lagerlöf;Höst;1933;2013-10-21;sidor;lb12103_168.txt
lb135587.xml;faksimil;Carl Gustaf af Leopold, Knut Fredlund;Samlade skrifter II:1;1915;2011-08-31;sidor;lb135587_256.txt
lb7644212.xml;faksimil;Lars Göransson, Per Wästberg;Sälla jaktmarker;1999;2015-02-21;sidor;lb7644212_1564.txt
lb1950467.xml;etext;Jarl Hemmer;Fantaster;1915;2017-05-22;sidor;lb1950467_677.txt
lb114797.xml;faksimil;Bengt Lidner;Samlade skrifter I;1932;2011-08-02;sidor;lb114797_108.txt
lb11647.xml;faksimil;Gustaf Ljunggren;Svenska vitterhetens häfder 4;1890;2011-10-10;sidor;lb11647_130.txt
lb482760.xml;faksimil;Per Daniel Amadeus Atterbom, Bernhard von Beskow, Carl Harder Santesson;P. D. A. Atterboms och B. v. Beskows brevväxling. III. 1851–1855;1928;2014-05-14;sidor;lb482760_1460.txt
lb1615058.xml;etext;Alfred Kämpe;Torpare;1909;2015-06-24;sidor;lb1615058_422.txt
lb2797581.xml;etext;Gustaf Fröding;Räggler å paschaser [I];1895;2015-05-21;sidor;lb2797581_1318.txt
lb1598360.xml;etext;Oscar Levertin;Konflikter;1885;2010-03-15;sidor;lb1598360_394.txt
lb9471821.xml;faksimil;Vilhelm Ekelund, Jonas Ellerström;Samlade dikter II;2004;2014-08-22;sidor;lb9471821_1755.txt
lb1614724.xml;etext;Erik Axel Karlfeldt;Flora och Pomona;1906;2015-05-25;sidor;lb1614724_420.txt
lb8203284.xml;etext;August Strindberg, Conny Svensson;Samlade Verk 54. Historiska miniatyrer;1997;2007-09-21;sidor;lb8203284_1639.txt
lb2483008.xml;faksimil;Haquin Spegel, Bernt Olsson, Barbro Nilsson;Samlade skrifter I:1;1998;2011-08-13;sidor;lb2483008_1160.txt
lb99904073.xml;etext;Nils Lorents Sjöberg;Inträdestal (13 maj 1787);1802;2012-03-16;sidor;lb99904073_1872.txt
lb8203268.xml;etext;August Strindberg, Hans Sandberg;Samlade Verk 4. Ungdomsjournalistik;1991;2010-01-23;sidor;lb8203268_1623.txt
lb19340939.xml;faksimil;Charlotte Brontë, Carl Johan Backman;Jane Eyre. En sjelfbiografi [II];1855;2017-03-27;sidor;lb19340939_672.txt
lb135594.xml;faksimil;Carl Gustaf af Leopold, Olle Holmberg, Åke-Hugo Hanson;Samlade skrifter II:7;1991;2011-09-05;sidor;lb135594_261.txt
lb8203269.xml;etext;August Strindberg, Ola Östin;Samlade Verk 52. Ensam. Sagor;1994;2009-06-06;sidor;lb8203269_1624.txt
lb8693685.xml;faksimil;Per Daniel Amadeus Atterbom, Bengt Lewan;Minnen från Tyskland och Italien I;2002;2015-03-02;sidor;lb8693685_1719.txt
lb99908011.xml;faksimil;Ivar Arosenius;Söndags-Nisse. Konstnärsnummer: Ivar Arosenius;1907;2016-02-23;sidor;lb99908011_1923.txt
lb1844652.xml;etext;Sophie Elkan;Konungen. I landsflykt. En sannsaga 3;1906;2015-01-23;sidor;lb1844652_653.txt
lb1622784.xml;faksimil;Gustaf af Geijerstam;Hvad vill lektor Personne? Ett genmäle;1887;2016-02-04;sidor;lb1622784_441.txt
lb53617.xml;faksimil;Elis Schröderheim, Oscar Levertin;Svenska memoarer och bref VI;1902;2012-06-13;sidor;lb53617_1517.txt
lb99909070.xml;faksimil;August Strindberg, Camilla Kretz;Samlade Verk 70. Språkvetenskapliga skrifter II. Textkritisk kommentar;2009;2015-03-25;sidor;lb99909070_1985.txt
lb1734146.xml;faksimil;Carl Rupert Nyblom;Om den antika konsten och dess pånyttfödelse;1864;2015-10-16;sidor;lb1734146_620.txt
lb111279.xml;faksimil;Adolph Törneros, Nils Afzelius;Brev och dagboksanteckningar I;1952;2011-08-04;sidor;lb111279_75.txt
lb2431561.xml;etext;Anonym;Biblia, Thet är All then Heliga Skrift På Swensko [Karl XII:s bibel];1703;2017-02-27;sidor;lb2431561_1074.txt
lb53621.xml;faksimil;Claes Adolph Fleming, Gustaf Adolph Reuterholm, Fabian Wrede, Carl Gustaf af Leopold, Johan Henrik Schröder, Henrik Schück;Svenska memoarer och bref X;1906;2012-06-13;sidor;lb53621_1521.txt
lb53618.xml;faksimil;Erik Gustaf Geijer, Henrik Schück;Svenska memoarer och bref VII;1903;2012-06-13;sidor;lb53618_1518.txt
lb1993938.xml;faksimil;Johan Henrik Kellgren, Carina Burman, Lars Burman;Skrifter II;1995;2015-02-21;sidor;lb1993938_687.txt
lb1636699.xml;etext;Mikael Lybeck;Tomas Indal;1911;2014-09-22;sidor;lb1636699_504.txt
lb99904070.xml;etext;Johan Gabriel Oxenstierna;Inträdestal (5 april 1786);1801;2012-03-16;sidor;lb99904070_1869.txt
lb2040506.xml;etext;Karin Boye;Astarte;1931;2012-01-16;sidor;lb2040506_696.txt
lb3111023.xml;etext;Kerstin Söderholm;Röster ur tingen;1923;2015-10-24;sidor;lb3111023_1386.txt
lb114768.xml;faksimil;Johan Henrik Kellgren, Otto Sylwan;Samlade skrifter VI;1923;2011-09-06;sidor;lb114768_89.txt
lb111254.xml;faksimil;Johan Ludvig Runeberg, Gunnar Tideström, Carl-Eric Thors, Henrik Zilliacus;Samlade skrifter VIII:1;1968;2011-08-13;sidor;lb111254_55.txt
lb3312973.xml;etext;Selma Lagerlöf;Gösta Berlings saga [1910];1910;2014-04-24;sidor;lb3312973_1421.txt
lb1651771.xml;etext;Laura Fitinghoff;Brittsommar;1917;2009-03-13;sidor;lb1651771_537.txt
lb99904129.xml;etext;Sophie Elkan;Konungen. En sannsaga 2;1904;2015-01-23;sidor;lb99904129_1904.txt
lb913121.xml;etext;Axel Hägerström;Om den moraliska känslan och driften såsom förnuftiga;1895;2014-08-21;sidor;lb913121_1740.txt
lb99999901.xml;faksimil;Johan Ludvig Runeberg, Kjell-Arne Brändström, Tore Wretö;Samlade skrifter XII:1;1971–1981;2011-09-12;sidor;lb99999901_1988.txt
lb7743.xml;faksimil;Lars Johansson (Lucidor), Fredrik Sandwall;Samlade dikter I;1930;2011-08-03;sidor;lb7743_1582.txt
lb1595399.xml;etext;Victoria Benedictsson;Pengar;1885;2011-03-21;sidor;lb1595399_379.txt
lb135590.xml;faksimil;Carl Gustaf af Leopold, Olle Holmberg, Åke-Hugo Hanson;Samlade skrifter II:5;1977;2011-09-05;sidor;lb135590_259.txt
lb2504194.xml;etext;Fredrika Charlotta Runeberg;Teckningar och drömmar;1861;2010-09-09;sidor;lb2504194_1166.txt
lb502469.xml;faksimil;Heliga Birgitta, Sten Eklund, Svenska fornskriftsällskapet;Opera minora II;1972;2016-12-12;sidor;lb502469_1489.txt
lb1600765.xml;faksimil;August Strindberg;Sömngångarnätter på vakna dagar. En Dikt på fria vers [1884];1884;2017-01-30;sidor;lb1600765_402.txt
lb8588698.xml;faksimil;Heliga Birgitta, Hans Aili, Svenska fornskriftsällskapet;Revelaciones VIII;2002;2017-01-30;sidor;lb8588698_1715.txt
lb1635908.xml;etext;Selma Lagerlöf;Tösen från Stormyrtorpet och andra sagor;1913;2013-10-23;sidor;lb1635908_500.txt
lb114798.xml;faksimil;Bengt Lidner, Harald Elovson, Bernt Olsson, Barbro Nilsson;Samlade skrifter IV;1991;2011-08-02;sidor;lb114798_109.txt
lb99909005.xml;faksimil;August Strindberg, Hans Sandberg;Samlade Verk 5. Mäster Olof. Textkritisk kommentar;2005;2015-03-09;sidor;lb99909005_1929.txt
lb1850713.xml;etext;Hjalmar Söderberg;Det mörknar öfver vägen;1907;2012-01-12;sidor;lb1850713_654.txt
lb1637819.xml;etext;Helena Nyblom;Djur och människor;1914;2016-02-24;sidor;lb1637819_506.txt
lb2156980.xml;etext;Axel Kerfve;Gunnar Holms minnen 1. Vackra grefvinnan;1899;2012-01-25;sidor;lb2156980_714.txt
lb7626827.xml;etext;Emilie Flygare-Carlén, Johan Svedjedal;Pål Värning;2000;2009-01-20;sidor;lb7626827_1563.txt
lb501456.xml;etext;Verner von Heidenstam;Dikter;1895;2011-04-13;sidor;lb501456_1482.txt
lb53615.xml;faksimil;Adolf Ludvig Hamilton, Oscar Levertin;Svenska memoarer och bref IV;1901;2012-06-13;sidor;lb53615_1515.txt
lb1542694.xml;etext;Fredrika Bremer;Nya teckningar utur hvardagslifvet 5. Strid och frid;1840;2011-05-22;sidor;lb1542694_334.txt
lb1492250.xml;etext;Selma Lagerlöf;Gösta Berlings saga 2 [1891];1891;2007-09-25;sidor;lb1492250_309.txt
lb99909036.xml;faksimil;August Strindberg, Per Stam, Karin Tidström;Samlade Verk 36. Naturvetenskapliga skrifter II. Textkritisk kommentar;2016;2017-03-27;sidor;lb99909036_1953.txt
lb2434850.xml;faksimil;Birger Nilsson Grip, Anders Christoffer Forssenius;Chronica svecorum;1782;2017-06-19;sidor;lb2434850_1110.txt
lb1814351.xml;etext;Victoria Benedictsson;Berättelser och utkast;1888;2006-12-16;sidor;lb1814351_647.txt
lb3211128.xml;faksimil;Gösta Oswald, Birgitta Holm;Skrifter II;2000;2015-02-21;sidor;lb3211128_1407.txt
lb2744676.xml;faksimil;Gustaf Edvard Klemming, Aksel Andersson, Svenska Litteratursällskapet;Sveriges bibliografi 1481–1600;1889;2015-11-17;sidor;lb2744676_1307.txt
lb12075344.xml;faksimil;Svenska fornskriftsällskapet, Börje Westlund;Svenska fornskriftsällskapet 1944–1993. Historik;2010;2016-09-06;sidor;lb12075344_162.txt
lb262907.xml;etext;August Strindberg, Hans Lindström;Samlade Verk 20. Tjänstekvinnans son I–II;1989;2012-05-01;sidor;lb262907_1273.txt
lb10166176.xml;faksimil;Anonym;En Visa om den grymme Martin-Arosin, som slurfvade borrt sitt barn;1849;2017-06-19;sidor;lb10166176_17.txt
lb111252.xml;faksimil;Johan Ludvig Runeberg, Lars Huldén, Olav Ahlbäck, Gunnar Tideström;Samlade skrifter VI;1966;2011-07-22;sidor;lb111252_53.txt
lb99909002.xml;faksimil;August Strindberg, Peter Talme;Samlade Verk 2. I vårbrytningen. Textkritisk kommentar;2008;2015-03-09;sidor;lb99909002_1926.txt
lb262941.xml;etext;August Strindberg, Carl Reinhold Smedmark;Samlade Verk 2. I vårbrytningen;1981;2007-08-30;sidor;lb262941_1281.txt
lb38259.xml;etext;Birger Sjöberg;Kvartetten, som sprängdes II;1924;2007-09-18;sidor;lb38259_1435.txt
lb1728624.xml;faksimil;Frida Stéenhoff;Hvarför skola kvinnorna vänta?;1905;2016-05-09;sidor;lb1728624_618.txt
lb658685.xml;etext;Selma Lagerlöf, Nils Afzelius;Från skilda tider II;1945;2014-01-23;sidor;lb658685_1536.txt
lb10307909.xml;faksimil;Karl August Nicander, Gustaf Henrik Mellin;Minnen från Södern. Andra Delen;1839;2017-04-24;sidor;lb10307909_31.txt
lb1563130.xml;faksimil;August Quennerstedt;Karolinska krigares dagböcker. II. Lyth, Visocki-Hochmuth & Lewenhaupt;1903;2017-02-27;sidor;lb1563130_352.txt
lb99909056.xml;faksimil;August Strindberg, Conny Svensson;Samlade Verk 56. Nya svenska öden. Textkritisk kommentar;2013;2015-03-25;sidor;lb99909056_1972.txt
lb2389406.xml;etext;Carl Gyllenborg;Swenska Sprätthöken, Comédie, Uti 5. Acter;1740;2014-10-27;sidor;lb2389406_763.txt
lb135585.xml;faksimil;Carl Gustaf af Leopold, Knut Fredlund;Samlade skrifter I:1;1911–1912;2011-08-29;sidor;lb135585_255.txt
lb1632220.xml;faksimil;Carl August Cederborg;Amatördetektivens första bragd;1911;2016-06-10;sidor;lb1632220_491.txt
lb7644440.xml;faksimil;Viktor Rydberg, Örjan Lindberger;Dikter;1996;2015-02-21;sidor;lb7644440_1567.txt
lb99904074.xml;etext;Gustaf III, Elis Schröderheim;Stadgar;1801;2012-03-16;sidor;lb99904074_1873.txt
lb114763.xml;faksimil;Johan Henrik Kellgren, Sverker Ek, Allan Sjöding, Otto Sylwan;Samlade skrifter I;1936–1937;2011-09-05;sidor;lb114763_85.txt
lb494265.xml;etext;Hjalmar Bergman;Vi Bookar Krokar och Rothar;1912;2008-04-22;sidor;lb494265_1467.txt
lb1563134.xml;faksimil;August Quennerstedt;Karolinska krigares dagböcker. VI;1912;2017-02-27;sidor;lb1563134_356.txt
lb11214955.xml;faksimil;Carl Gustaf af Leopold, Torkel Stålmarck;Samlade skrifter I:3,2;2008;2011-09-09;sidor;lb11214955_77.txt
lb53883.xml;etext;Selma Lagerlöf;Jerusalem (II). I det heliga landet;1902;2013-10-23;sidor;lb53883_1523.txt
lb8220851.xml;etext;Erik Axel Karlfeldt;Zorn. Minnesord den 22 augusti 1921;1921;2015-05-25;sidor;lb8220851_1663.txt
lb1626868.xml;etext;Gustaf af Geijerstam;Lars Anders och Jan Anders och deras barn. En landtlig comoedia i tre akter;1894;2014-10-22;sidor;lb1626868_473.txt
lb1722438.xml;etext;Carl Jonas Love Almqvist, Bertil Romberg;Samlade verk 26. Monografi;1995;2009-02-01;sidor;lb1722438_605.txt
lb441266.xml;etext;Ellen Key;Barnets århundrade. I;1900;2009-02-12;sidor;lb441266_1445.txt
lb1563135.xml;faksimil;August Quennerstedt;Karolinska krigares dagböcker. VII;1912;2017-02-27;sidor;lb1563135_357.txt
lb8208179.xml;etext;Ellen Key;Svensk eller storsvensk patriotism?;1899;2010-01-18;sidor;lb8208179_1652.txt
lb140425.xml;faksimil;Carl Michael Bellman, Magdalena Hellquist;Dikter IV:2;1977;2011-08-13;sidor;lb140425_277.txt
lb1624201.xml;etext;Oscar Levertin;Legender och visor;1891;2017-03-27;sidor;lb1624201_451.txt
lb1863791.xml;etext;Emilie Flygare-Carlén;Professorn och hans skyddslingar;1840;2012-09-10;sidor;lb1863791_659.txt
lb81701.xml;etext;Hjalmar Söderberg;Den förvandlade messias. Jesus Barabbas II;1932;2012-01-17;sidor;lb81701_1603.txt
lb99904094.xml;etext;Frans Michael Franzén;Minne af Lidner;1841;2012-10-15;sidor;lb99904094_1892.txt
lb3263192.xml;etext;Axel Gabriel Ingelius;Det gråa slottet;1851;2014-11-28;sidor;lb3263192_1411.txt
lb8077183.xml;faksimil;Svenska Litteratursällskapet;Svensk litteraturhistorisk bibliografi 1900–1935;1939;2014-01-20;sidor;lb8077183_1598.txt
lb2655324.xml;etext;Gustaf Fröding;Folkskalden Robert Burns. En lefnadsteckning;1892;2015-05-21;sidor;lb2655324_1290.txt
lb1641564.xml;faksimil;Harald Johnsson;Det svarta strecket. Detektivroman;1915;2016-04-15;sidor;lb1641564_515.txt
lb10017590.xml;faksimil;Johan Henrik Kellgren, Sverker Ek, Allan Sjöding;Samlade skrifter V:2;1947;2011-09-06;sidor;lb10017590_3.txt
lb99904056.xml;etext;Gustaf Fredrik Gyllenborg;Inträdestal (5 april 1786);1801;2012-03-16;sidor;lb99904056_1855.txt
lb1597131.xml;etext;Gustaf af Geijerstam;Gråkallt;1882;2009-02-09;sidor;lb1597131_385.txt
lb1662766.xml;etext;Sophie Elkan;John Hall;1899;2008-04-26;sidor;lb1662766_553.txt
lb400017.xml;etext;Hans Ruin;Det skönas förvandlingar;1962;2016-03-23;sidor;lb400017_1437.txt
lb10186398.xml;faksimil;Anonym;Mälaredramat. En sångbar berättelse om de gräsliga ogerningarna å ångbåten ”Prins Carl”;1900;2017-06-19;sidor;lb10186398_19.txt
lb2006697.xml;faksimil;Samuel Columbus, Bernt Olsson, Barbro Nilsson;Samlade dikter I;1994;2011-08-10;sidor;lb2006697_691.txt
lb1654102.xml;etext;Ragnar Jändel;Till kärleken och hatet;1917;2014-08-21;sidor;lb1654102_541.txt
lb9326166.xml;faksimil;Carl Gustaf af Leopold, Torkel Stålmarck;Samlade skrifter I:2,2;2003;2011-08-30;sidor;lb9326166_1745.txt
lb711141.xml;faksimil;Gustaf Ljunggren;Smärre skrifter I;1872;2015-02-19;sidor;lb711141_1547.txt
lb1644675.xml;etext;Axel Kerfve;Till Klondyke!;1899;2015-01-25;sidor;lb1644675_527.txt
lb1624464.xml;etext;Axel Lundegård;Röde Prinsen;1889;2014-09-17;sidor;lb1624464_452.txt
lb2519084.xml;etext;Andreas Johannis Prytz;En Lustigh Comoedia, Om Konung Gustaf Then Första;1622;2014-10-23;sidor;lb2519084_1224.txt
lb1663532.xml;etext;Helena Nyblom;I kvinnofrågan;1896;2010-03-17;sidor;lb1663532_559.txt
lb99904066.xml;etext;Johan Henrik Kellgren;Svar på N.L. Sjöbergs inträdestal;1802;2012-03-15;sidor;lb99904066_1865.txt
lb10254486.xml;etext;Carl August Rydberg;Politiska och lyriska qväden;1848;2008-11-13;sidor;lb10254486_24.txt
lb7626813.xml;faksimil;Johan Gabriel Werving, Bernt Olsson, Barbro Nilsson;Samlade dikter;1989;2011-08-09;sidor;lb7626813_1559.txt
lb8423667.xml;faksimil;August Strindberg;Det nya riket. Skildringar från Attentatens och Jubelfesternas Tidehvarf [1882];1882;2017-01-30;sidor;lb8423667_1707.txt
lb8203266.xml;etext;August Strindberg, Gunnar Ollén;Samlade Verk 45. Kronbruden. Svanevit;1990;2016-06-19;sidor;lb8203266_1621.txt
lb14739198.xml;faksimil;Patrik Åström;Vattenmärken i svenska medeltida laghandskrifter och Uppsala universitetsbiblioteks medeltida pappersbrev;2013;2017-01-30;sidor;lb14739198_296.txt
lb3259766.xml;etext;Aurora Ljungstedt;Hin Ondes hus;1853;2007-09-12;sidor;lb3259766_1410.txt
lb10255169.xml;etext;Viktor Rydberg;Den flygande holländaren;1878;2013-03-19;sidor;lb10255169_25.txt
lb8852886.xml;etext;Carl Jonas Love Almqvist, Bertil Romberg;Samlade verk 4. Amorina (1822);2002;2007-09-18;sidor;lb8852886_1727.txt
lb1525006.xml;etext;Hjalmar Bergman;Falska papper;1916;2008-12-01;sidor;lb1525006_325.txt
lb53614.xml;faksimil;Carl Fredrik Fredenheim, Carl Fredrik Mennander, Henrik Schück;Svenska memoarer och bref III;1901;2012-06-13;sidor;lb53614_1514.txt
lb10287053.xml;etext;Elias Sehlstedt;Fyrbåken. Poetisk kalender för år 1855;1854;2015-05-22;sidor;lb10287053_28.txt
lb8413634.xml;faksimil;Hans Gustaf Rålamb;En swensk adelsmans äfwentyr;2001;2015-03-07;sidor;lb8413634_1705.txt
lb8372780.xml;etext;Fredrika Bremer, Carina Burman, Lars Burman;Grannarne;2000;2009-01-21;sidor;lb8372780_1692.txt
lb262930.xml;etext;August Strindberg, Gunnar Ollén;Samlade Verk 47. Karl XII. Engelbrekt;1983;2016-06-20;sidor;lb262930_1278.txt
lb1645936.xml;etext;Ellen Key;Om läsning;1898;2010-02-10;sidor;lb1645936_531.txt
lb835900.xml;faksimil;Frida Stéenhoff;Svek. Tre vanvördiga akter om viss politik;1933;2016-05-09;sidor;lb835900_1690.txt
lb8203402.xml;faksimil;Mathilda Roos;Saulus af Tarsus. En själs historia;1890;2016-10-11;sidor;lb8203402_1646.txt
lb2434108.xml;etext;Fabian Månsson;Rättfärdiggörelsen genom tron 2;1916;2009-01-21;sidor;lb2434108_1107.txt
lb9160666.xml;etext;Carl Wilhelm Böttiger;Sång öfver Anna Maria Lenngren;1860;2012-07-12;sidor;lb9160666_1741.txt
lb111271.xml;faksimil;Johan Ludvig Runeberg, Johan Wrede, Tore Wretö, Helena Solstrand, Ulla Terling Hasán;Samlade skrifter XIV;1987;2011-08-13;sidor;lb111271_69.txt
lb1486307.xml;etext;Selma Lagerlöf;Löwensköldska ringen;1925;2013-10-23;sidor;lb1486307_305.txt
lb516731.xml;faksimil;William Shakespeare, Carl August Hagberg;VII. Timons af Athen. Så tuktas en argbigga. Trettondagsafton [övers. C. A. Hagberg];;2013-05-20;sidor;lb516731_1504.txt
lb498480.xml;etext;Gustaf Fröding;Nytt och gammalt;1897;2009-02-11;sidor;lb498480_1471.txt
lb140423.xml;faksimil;Carl Michael Bellman, Richard Steffen;Dikter I;1916;2011-09-09;sidor;lb140423_276.txt
lb8907749.xml;etext;Carl Jonas Love Almqvist, Olof Holm, Petra Söderlund;"Samlade verk 5. Jagtslottet; Hermitaget; Vargens dotter; Hinden";2003;2007-09-18;sidor;lb8907749_1730.txt
lb262949.xml;etext;August Strindberg, Gunnar Ollén;Samlade Verk 33. Nio enaktare;1988;2009-06-06;sidor;lb262949_1285.txt
lb1317426.xml;etext;Hjalmar Bergman;Kerrmans i Paradiset;1927;2008-10-08;sidor;lb1317426_224.txt
lb10307870.xml;faksimil;Karl August Nicander;Minnen från Södern. Första Delen;1831;2017-04-24;sidor;lb10307870_30.txt
lb1621081.xml;etext;Victoria Benedictsson, Axel Lundegård;Modern;1888;2009-03-19;sidor;lb1621081_440.txt
lb1615111.xml;etext;Selma Lagerlöf;Osynliga länkar [1909];1909;2013-03-20;sidor;lb1615111_425.txt
lb8075700.xml;faksimil;Gustaf Ljunggren;Svenska akademiens historia 1786–1886. Förra delen;1886;2012-02-29;sidor;lb8075700_1596.txt
lb12596.xml;etext;Birger Sjöberg;Kriser och kransar;1926;2007-09-18;sidor;lb12596_199.txt
lb8203265.xml;etext;August Strindberg, Gunnar Ollén;Samlade Verk 51. Ordalek och småkonst och annan 1900-talslyrik;1989;2009-10-22;sidor;lb8203265_1620.txt
lb99904024.xml;etext;Erik Axel Karlfeldt;Andrée och folkkänslan;1930;2010-11-10;sidor;lb99904024_1842.txt
lb1597491.xml;etext;Ola Hansson;Notturno;1885;2010-06-14;sidor;lb1597491_389.txt
lb99904098.xml;etext;Verner von Heidenstam;Minne af Esaias Tegnér (1916);1917;2013-02-21;sidor;lb99904098_1896.txt
lb2119586.xml;faksimil;Anders Lindeberg;En badresa till Strömstad, sommaren 1838;1838;2015-11-21;sidor;lb2119586_710.txt
lb1624587.xml;faksimil;Frances Hodgson Burnett, Anonym;Lille Lorden. En liten gosses historia;1888;2017-03-27;sidor;lb1624587_454.txt
lb2433481.xml;etext;Esaias Tegnér;Epilog vid magister-promotionen i Lund den 22 junii 1820;1820;2013-04-17;sidor;lb2433481_1097.txt
lb361173.xml;faksimil;Lorenzo Hammarsköld, Per Adolf Sondén;Svenska Vitterheten;1833;2016-08-25;sidor;lb361173_1428.txt
lb12332.xml;etext;Oscar Levertin;Kung Salomo och Morolf;1905;2010-09-10;sidor;lb12332_189.txt
lb8223723.xml;etext;Carl Jonas Love Almqvist, Bertil Romberg;Samlade verk 27. Smaragdbruden;2001;2008-09-15;sidor;lb8223723_1672.txt
lb666491.xml;etext;Verner von Heidenstam;Modern barbarism;1894;2012-05-23;sidor;lb666491_1539.txt
lb99907005.xml;faksimil;Carl Jonas Love Almqvist, Sven-Göran Malmgren;Samlade Verk 17. Ordbok öfver svenska språket i dess närvarande skick;2013;2013-09-22;sidor;lb99907005_1914.txt
lb2518184.xml;etext;Johannes Messenius;Blanckamäreta;1614;2015-03-29;sidor;lb2518184_1218.txt
lb8224446.xml;etext;Värnlund, Rudolf;Vandrare till intet;1926;2017-08-28;sidor;lb8224446_1675.txt
lb111270.xml;faksimil;Johan Ludvig Runeberg, Carl-Eric Thors, Tore Wretö, Inger Haskå;Samlade skrifter XIII:2;1982;2011-08-13;sidor;lb111270_68.txt
lb1719038.xml;etext;Henning Berger;Där ute;1901;2017-03-27;sidor;lb1719038_599.txt
lb114790.xml;faksimil;Erik Sjöberg, Algot Werin;Samlade skrifter II;1932;2011-08-02;sidor;lb114790_103.txt
lb31501.xml;etext;Axel Lundegård;La Mouche;1891;2016-03-23;sidor;lb31501_1396.txt
lb2438633.xml;etext;Fredrik Cederborgh;Uno von Trasenberg 1;1809;2011-06-19;sidor;lb2438633_1145.txt
lb1702679.xml;faksimil;Carl Julius Lénström;Svenska Poesiens Historia 2;1840;2017-08-28;sidor;lb1702679_584.txt
lb1644336.xml;etext;Gustaf Fröding;Räggler å paschaser [II];1897;2015-05-21;sidor;lb1644336_525.txt
lb8203276.xml;etext;August Strindberg, Hans Sandberg;Samlade Verk 5. Mäster Olof;1994;2015-11-24;sidor;lb8203276_1631.txt
lb8395466.xml;etext;Fredrika Charlotta Runeberg;Fru Catharina Boije och hennes döttrar;1858;2010-09-07;sidor;lb8395466_1698.txt
lb38258.xml;etext;Birger Sjöberg;Kvartetten, som sprängdes I;1924;2007-09-18;sidor;lb38258_1434.txt
lb8526538.xml;etext;Karl August Tavaststjerna;Unga år;1892;2009-03-16;sidor;lb8526538_1710.txt
lb1600883.xml;faksimil;Axel Ahlström, Axel Roos, Hjalmar Wibell, Hugo Victorin;Det unga Sverige. Vers och prosa;1883;2017-08-28;sidor;lb1600883_405.txt
lb8079905.xml;faksimil;Leonard Bygdén;Svenskt anonym- och pseudonymlexikon;1898;2015-09-11;sidor;lb8079905_1600.txt
lb1663229.xml;etext;Oscar Levertin;Magistrarne i Österås;1900;2011-02-21;sidor;lb1663229_557.txt
lb99904102.xml;etext;Esaias Tegnér;Minnes-Sång öfver Johan Olof Wallin (1839);1843;2013-02-21;sidor;lb99904102_1900.txt
lb1598359.xml;etext;Oscar Levertin;Småmynt. Skizzer;1883;2011-01-24;sidor;lb1598359_393.txt
lb8203279.xml;etext;August Strindberg, Gunnar Ollén;Samlade Verk 43. Midsommar. Kaspers fet-tisdag. Påsk;1992;2016-06-19;sidor;lb8203279_1634.txt
lb3179957.xml;faksimil;Frida Stéenhoff;Penningen och kärleken;1908;2016-05-09;sidor;lb3179957_1399.txt
lb2540330.xml;faksimil;Anakreon, Carl Gustaf Strandberg;Efterbildningar från Anakreon;1862;2016-02-04;sidor;lb2540330_1256.txt
lb1726797.xml;faksimil;Johann Wolfgang von Goethe, Carl Snoilsky;Visor och Dikter;1901;2017-03-27;sidor;lb1726797_615.txt
lb2156981.xml;etext;Axel Kerfve;Gunnar Holms minnen 2. Mordet på Södra teatern;1900;2012-09-09;sidor;lb2156981_715.txt
lb2428873.xml;etext;Utile Dulci;Vitterhets-nöjen. Tredie delen;1772;2010-10-19;sidor;lb2428873_1018.txt
lb2428188.xml;etext;Per Ulrik Enbom;Medborgeligt skalde-försök;1793;2010-02-10;sidor;lb2428188_973.txt
lb1727262.xml;etext;Erik Axel Karlfeldt;Fridolins lustgård;1901;2015-05-25;sidor;lb1727262_616.txt
lb1293611.xml;etext;Vilhelm Ekelund;Syner;1901;2016-10-25;sidor;lb1293611_218.txt
lb2428872.xml;etext;Utile Dulci;Vitterhets-nöjen. Andra delen;1770;2010-10-19;sidor;lb2428872_1016.txt
lb2438635.xml;etext;Fredrik Cederborgh;Uno von Trasenberg 3;1810;2011-06-19;sidor;lb2438635_1147.txt
lb99999902.xml;faksimil;Johan Ludvig Runeberg, Krister Nordberg, Michel Ekman, Kjell-Arne Brändström, Carl-Eric Thors, Tore Wretö, Barbro Ståhle Sjönell, Lars Huldén;Samlade skrifter XII:2;2004;2011-09-12;sidor;lb99999902_1989.txt
lb2428411.xml;etext;Johan Olof Wallin;Vitterhets-försök;1821;2010-10-14;sidor;lb2428411_991.txt
lb8374747.xml;faksimil;Anonym, Håkan Möller;Den gamla psalmboken;2001;2015-03-02;sidor;lb8374747_1695.txt
lb99909044.xml;faksimil;August Strindberg, Hans Lindström;Samlade Verk 44. Dödsdansen. Textkritisk kommentar;2014;2015-03-25;sidor;lb99909044_1961.txt
lb3249393.xml;faksimil;Frans Jonas Gustaf Centervall;En fånges lefnadsteckning med hänsigt till hans brott;1861;2017-06-19;sidor;lb3249393_1409.txt
